image name,Object_Type,distance,Location_Zone,Illumination
b3b909d7-8f09-4622-859c-36b630c4f24a.png,Structural,1.3453311920166016,Home Office,Dim
96510368-f51e-4077-86d9-5aac00b4be50.png,Structural,2.657434225082397,Corridor,Dark
9ea45439-749c-4ade-916c-cbfbf458d5eb.png,Small/Low Obstacle,2.3409125804901123,Home Office,Bright
2e197462-ca6d-4b43-b9ac-9459b9cdf3ec.png,Structural,4.325833320617676,Living Room,Dim
9226cc93-3d9b-4ba9-87d2-43bce06bf88b.png,Clear Path,4.458721160888672,Home Office,Dim
50c724e2-7b27-4026-bc0f-938a233245a6.png,Large Obstacle,2.2829220294952397,Kitchen,Dim
7caf50a2-74dc-4199-8b6d-f9b27fb81768.png,Clear Path,4.770055770874023,Living Room,Dim
a7aa1aef-8978-4459-af5c-4f64908f7405.png,Large Obstacle,1.6323875188827517,Home Office,Bright
9be97e14-2c15-4af6-8548-d2d1251ee748.png,Large Obstacle,1.9000710248947144,Home Office,Dim
f04b085f-faa6-4e70-a3b3-692c437cdf5b.png,Small/Low Obstacle,2.0613996982574463,Corridor,Dark
874b6e51-a183-42db-97df-83f806827e52.png,Structural,2.320246934890747,Kitchen,Bright
9361dfd1-345d-4bb1-9c54-3426ec562499.png,Structural,2.422652006149292,Living Room,Bright
89b89966-7e2a-448a-aeb4-eb6d3f2665b5.png,Structural,1.6589725017547607,Kitchen,Dim
ee17f3e7-d26b-4d7e-956c-848a11a7aa2b.png,Clear Path,3.781738996505737,Home Office,Dim
11952c72-559a-4280-88ff-fefd1b8b481e.png,Elevation Change,1.1990182399749756,Home Office,Bright
3b59e9a2-0a5c-437e-be13-8e3fb66bc5a3.png,Large Obstacle,1.428901433944702,Kitchen,Bright
976a96d1-8a40-4cb5-a3a4-f51eccfffd7f.png,Structural,2.368847131729126,Living Room,Bright
7d43c017-2046-4d5a-936d-6afa6dfc9c6d.png,Small/Low Obstacle,2.955741167068481,Corridor,Dim
b25277a0-cd86-4d1d-8d18-cf8d6025ec38.png,Elevation Change,1.9822460412979128,Corridor,Dark
78b738d7-b0d2-41cf-9b00-d92a7f28d133.png,Structural,2.0308725833892822,Living Room,Dark
c8917cad-06f0-445e-9627-a0cd3d92fea5.png,Large Obstacle,2.19321870803833,Corridor,Dark
b4a44cb4-57f0-4a5e-8eef-5cba376a24bd.png,Large Obstacle,1.8298726081848145,Home Office,Dim
dff8b4c3-732d-48dc-98f2-e357cc2bf0e2.png,Structural,3.716076374053955,Living Room,Dark
c7669c11-5d6f-48a2-bed8-df11937ad974.png,Large Obstacle,1.383495211601257,Corridor,Bright
52b77b7a-f4d2-4700-93a4-4d28d19ab5e4.png,Elevation Change,1.9662768840789795,Corridor,Bright
6b7ac355-0436-467a-9106-47525c1e3968.png,Elevation Change,2.2157576084136963,Living Room,Dim
6a64ff74-a7c2-4ffa-9969-47d5fc485df6.png,Structural,2.5828487873077397,Corridor,Dim
163b1176-2628-41ae-ab86-1ee2b5c5af74.png,Clear Path,4.161210060119629,Home Office,Dim
26d90a45-754e-45be-8221-857978cc34e0.png,Small/Low Obstacle,1.764938235282898,Home Office,Bright
55163d44-a553-4dde-a47f-7fc05a9e9948.png,Structural,2.666505813598633,Home Office,Dark
4a264224-e44c-412d-b8c5-3f2475b6b17b.png,Structural,1.935152888298035,Corridor,Dark
b2ba015c-8294-4fa2-b625-a755b738ff58.png,Clear Path,3.818593740463257,Living Room,Bright
fef47756-9f3b-4abe-8fd3-9698f539209d.png,Structural,2.888350248336792,Corridor,Dark
7a21069c-0f7c-4ae1-abdb-c7deebb976af.png,Structural,1.7504321336746216,Kitchen,Dim
06ca5f27-58ed-48bf-ba27-c9556721ee25.png,Structural,2.3104729652404785,Corridor,Dark
42450590-8403-401a-b210-940375e8ae0a.png,Small/Low Obstacle,1.2057565450668335,Kitchen,Bright
00780c02-ee9f-42b6-809d-6cae648ba412.png,Small/Low Obstacle,1.9860997200012207,Living Room,Bright
c3ba61df-27cd-4a59-b096-aa5fe0cb5948.png,Structural,1.5845292806625366,Home Office,Bright
53b8257e-0761-41d0-9904-fc3780432ba2.png,Small/Low Obstacle,1.2955317497253418,Home Office,Dim
e4939c98-ce77-4c00-9b50-21d2ceb1b147.png,Clear Path,3.1800076961517334,Living Room,Bright
21dbf401-0ba3-47a9-b2ab-acb22291727f.png,Structural,2.0093953609466557,Kitchen,Bright
23692e2e-f26c-49ef-8252-63fb1b7fe006.png,Elevation Change,1.7881015539169312,Kitchen,Dim
3493a27b-4d94-49a6-89d6-3fc1e222bc85.png,Large Obstacle,2.2618539333343506,Living Room,Bright
1f05e7cd-f511-453d-a186-67721bc7ff24.png,Structural,2.47607684135437,Corridor,Dim
9fc3be23-32bf-455c-ad40-266d8d978394.png,Clear Path,3.428421258926392,Living Room,Dim
298ec6b8-0938-4d04-807e-0c5d6ab1786a.png,Small/Low Obstacle,2.901146411895752,Living Room,Dim
e687dc6f-35cd-4632-b298-42e44cff7350.png,Structural,1.955886483192444,Living Room,Dark
39273305-81f7-495d-aa5e-6f8c6f44fb86.png,Clear Path,4.614482879638672,Home Office,Bright
da0c73a1-0858-4bb7-b438-083794677a38.png,Large Obstacle,1.8235150575637815,Home Office,Bright
99dba45a-99a2-40dc-832f-1a17e74295e9.png,Large Obstacle,2.416632890701294,Living Room,Bright
efbc8648-5c5c-4bcd-9461-9f1efd3a6fef.png,Structural,2.248907804489136,Corridor,Bright
5781ed6c-cfcc-4934-aa14-28fd22ab65ed.png,Clear Path,2.5979607105255127,Home Office,Dim
8abd0ca0-66d9-4174-ad24-aba5055a7722.png,Structural,2.2746095657348637,Kitchen,Bright
fedea220-856f-4f77-8299-6296ec01386b.png,Large Obstacle,3.121953248977661,Home Office,Dim
3458d222-4652-4197-878e-d6c93ef0f542.png,Large Obstacle,2.766604423522949,Living Room,Dim
8db71672-a190-41fc-b03d-e22141fee559.png,Structural,2.1077184677124023,Corridor,Bright
0bf7ceb6-ac0c-4948-a612-f0a56f05de6d.png,Small/Low Obstacle,2.142685890197754,Home Office,Dark
2dc35b7e-b0ca-412b-9daa-172188c3bc80.png,Structural,2.350893497467041,Home Office,Dim
5b11ff5b-fb31-4497-9bcc-9d107c4832a9.png,Small/Low Obstacle,1.5603673458099363,Living Room,Dark
43b37f5a-0e11-48bd-a507-d66aa1bef634.png,Clear Path,3.409188032150269,Home Office,Bright
b21cf330-0fee-4e72-83eb-fe8781676d65.png,Elevation Change,1.4592649936676023,Home Office,Bright
85303c14-b686-4890-8f78-ef919331fe8e.png,Clear Path,3.129753589630127,Living Room,Dark
ec9f4185-e02c-47c8-979d-c73ca8a35878.png,Structural,1.8710381984710691,Corridor,Bright
3db39150-21f9-48da-beab-414bd0b3a8b5.png,Elevation Change,3.744384527206421,Living Room,Dim
26a8d52f-4a2c-4268-b69e-97affdd8198c.png,Elevation Change,2.252453327178955,Corridor,Dim
e684caf3-aba0-4593-a9e9-89f66213f775.png,Clear Path,4.014688968658447,Living Room,Dark
b6964722-7625-4ac7-adfa-a6bbe983d158.png,Large Obstacle,1.950084328651428,Home Office,Bright
c49c9f23-0708-4801-bfad-4139cbeb708a.png,Small/Low Obstacle,1.9218961000442505,Corridor,Bright
c9125e62-838d-463f-9521-37995ffb2742.png,Large Obstacle,1.5734930038452148,Home Office,Dim
3604bf0f-700b-4154-8be8-b898c02a57e9.png,Clear Path,4.958467483520508,Home Office,Dim
48414111-4f67-4491-b34f-c94937230067.png,Clear Path,2.752225637435913,Home Office,Dim
a1907142-8081-4680-8ce3-bc7d175c9396.png,Large Obstacle,1.7730973958969116,Home Office,Dim
f97c636e-c144-42d7-a48b-105926fd2167.png,Large Obstacle,2.307810544967652,Home Office,Bright
bccf6ab2-98a5-4690-831c-51d814638cf7.png,Small/Low Obstacle,2.752916097640991,Corridor,Dim
f9d53288-d055-488f-ae82-3774491c660c.png,Structural,1.6498712301254272,Corridor,Dim
6b0daa5f-c126-474f-bdaf-c3593d4544be.png,Structural,1.826512575149536,Home Office,Bright
26f96399-85d1-40bd-8e83-a518ecd8e21e.png,Clear Path,3.620671510696411,Corridor,Dim
40dbfc48-e33c-4801-b3cb-63bbf9afa7a8.png,Structural,1.789352536201477,Corridor,Bright
ebffb252-f71c-4101-819e-7320025d1b54.png,Small/Low Obstacle,2.905930519104004,Corridor,Dim
e7e1e6dc-2241-4e4b-b6c7-af839186ebb4.png,Elevation Change,2.407558917999268,Corridor,Dark
dd69ca77-5a6e-44eb-925d-155cbb23a8a8.png,Small/Low Obstacle,2.055312156677246,Home Office,Dim
75c44ce4-8ba5-4ed2-84d0-bc14c03c7423.png,Structural,2.351921796798706,Corridor,Dark
36104ac1-acc1-4fd1-a5a0-52efeec80680.png,Structural,2.3279120922088623,Kitchen,Bright
5df4886d-be15-4ce3-a616-95c496b8578a.png,Clear Path,3.785773992538452,Home Office,Dim
39705193-375a-4cb4-ba3d-531db355d918.png,Small/Low Obstacle,1.13548743724823,Home Office,Bright
8a787ca9-6d1f-4a6d-9e58-0765f3e1ef01.png,Clear Path,4.337297439575195,Home Office,Dim
eb8baa76-b143-4fc8-8944-116ed95f9780.png,Small/Low Obstacle,0.98682302236557,Home Office,Dark
b0353018-3d33-499f-ad55-ba6ea7ff0f03.png,Small/Low Obstacle,1.9432258605957031,Living Room,Bright
e9550cdd-f546-42b6-bf86-eb28a9fd0cd7.png,Clear Path,3.985707998275757,Home Office,Bright
9613f9f4-6c93-4bb1-b210-36a0eef48484.png,Structural,2.3858418464660645,Living Room,Bright
85fe14e2-775a-43bb-be6f-ef54c35114d3.png,Large Obstacle,2.7252004146575928,Living Room,Bright
54cb6fe3-aef4-4d51-9c89-d5dc05929aa3.png,Clear Path,2.1630699634552,Kitchen,Dark
3a418b79-8b6c-46b6-adf0-7843277d23c4.png,Large Obstacle,2.265184164047241,Living Room,Dark
935c3d35-0725-4c29-9a1e-1fba6cd68899.png,Structural,2.889567852020264,Corridor,Bright
f98d8655-e38a-478e-8d65-84c603f0b3ca.png,Small/Low Obstacle,1.277336359024048,Home Office,Dim
1995930e-dd62-47ea-904d-1d73925b6edb.png,Structural,2.7776031494140625,Living Room,Dim
8662b57f-96ed-4a55-b135-1e0d1d1c0745.png,Elevation Change,1.887655019760132,Home Office,Dark
76286391-45d6-49c3-8aa7-1283890c1261.png,Clear Path,2.949911594390869,Home Office,Dim
723e4c10-6246-41f7-bacc-76dff7b453c9.png,Clear Path,2.5087826251983643,Living Room,Dim
3a5287dd-6fe1-49d9-aead-67c1f0ebb1f1.png,Large Obstacle,2.6816272735595703,Living Room,Bright
86af5c8a-3ef9-4dba-ab17-347b579df7a8.png,Large Obstacle,2.492705821990967,Corridor,Dim
5bbab3b3-4ead-4b4d-80a0-810786787cd0.png,Large Obstacle,2.171070337295532,Kitchen,Dim
5ee78228-e8f9-4888-a6dd-98818e47ebcc.png,Elevation Change,1.3551369905471802,Home Office,Dim
6f0b406a-498e-4d73-895f-1337eabca7bc.png,Small/Low Obstacle,2.1036765575408936,Living Room,Bright
25986252-5742-4ed8-b5dc-97816d021fda.png,Small/Low Obstacle,2.0494308471679688,Kitchen,Dim
9bc6ff37-d4e1-43b7-908f-d5a4a631372c.png,Large Obstacle,2.6465377807617188,Living Room,Dim
08342fbb-fabd-435d-9d27-faf80564fc8e.png,Small/Low Obstacle,2.008469343185425,Kitchen,Dark
928e09f1-cb49-43ca-a974-bd0c2510b67c.png,Large Obstacle,2.327069997787476,Living Room,Dim
d9eff868-f6b3-45eb-ad08-7eb72a2dac18.png,Large Obstacle,2.08084487915039,Living Room,Dark
d1f13679-ec20-46f7-9336-b0ed5c4a69c6.png,Clear Path,3.2926127910614014,Home Office,Dark
d2a1ab03-830a-4110-aeb2-b2f73816602e.png,Structural,1.7483876943588257,Corridor,Bright
f05d58de-c1e4-4a48-a1ab-29d5a0903b1f.png,Structural,3.0722410678863525,Home Office,Dark
e65c4f11-6c2e-4877-8f85-2d6122435f47.png,Structural,2.7480485439300537,Corridor,Bright
6dc4903e-79c7-4da7-b002-386c33b6f882.png,Clear Path,4.278067588806152,Living Room,Dark
6d6d31b0-d988-48e4-ac2a-2388c4e9ef99.png,Structural,1.601581573486328,Corridor,Dim
15aa259b-2643-4398-83b3-cf13e07ca3b4.png,Elevation Change,1.3209466934204102,Home Office,Dim
60d44a8a-791a-4eba-9736-11cfaec19f72.png,Structural,1.730060338973999,Kitchen,Dim
cc8831a2-e112-4c30-b96e-c9d5f381c8f4.png,Structural,1.6530832052230835,Corridor,Dim
c278d6e4-4b70-46cc-a1c9-bcf2f2369d0b.png,Clear Path,2.4189023971557617,Home Office,Dim
fc6f05e7-722f-4583-a55d-9ee27cc22d74.png,Large Obstacle,2.4094009399414062,Living Room,Dim
e24ee6e7-c2b0-4239-8a56-d9a7947b2e45.png,Clear Path,4.623830318450928,Living Room,Dim
a5eb9d26-3741-4f9c-9537-97150a2f3955.png,Large Obstacle,1.6670517921447754,Home Office,Dim
e832e7f4-d877-42d9-90ab-9b45638a8126.png,Clear Path,2.886940717697144,Living Room,Bright
43ef27fd-ab08-4f84-ba0a-f45ace52e9ce.png,Large Obstacle,2.392396211624145,Home Office,Dim
1c0eb005-0583-426b-8da6-e5a76512bcbf.png,Structural,2.094552755355835,Corridor,Dim
2004a623-d6ea-4e1c-974d-b1fb05758e0f.png,Small/Low Obstacle,1.3068766593933103,Home Office,Bright
1336928d-14b0-46cc-8dbe-16f775ba48f7.png,Structural,2.1464438438415527,Corridor,Dim
384782ac-b7fe-43cc-a61c-c1482d2bc2fe.png,Small/Low Obstacle,1.6500566005706787,Corridor,Bright
49ce335b-2fa9-4929-b0ef-19de9abd65a9.png,Large Obstacle,1.980265974998474,Corridor,Bright
04c41a5a-f161-4d25-9b1c-8d67ea37bf0a.png,Small/Low Obstacle,1.048389196395874,Living Room,Bright
4e3ce3d1-fab7-4115-b391-5532af3d7a8e.png,Clear Path,3.0288567543029785,Living Room,Bright
21a930d1-ccad-4e61-9e1e-088438d83cf1.png,Clear Path,2.135932922363281,Home Office,Dark
f4877f0f-4b11-4d58-af8b-db8481df9594.png,Clear Path,3.2293832302093506,Living Room,Dim
1147a4d9-f288-4696-ae5d-085b45b4e4b6.png,Structural,2.458500385284424,Home Office,Dark
3e144997-4fc5-4313-8b70-31810e953c9a.png,Structural,2.036273002624512,Kitchen,Dark
910fef55-9800-43eb-894d-d485710ac5c4.png,Small/Low Obstacle,1.779756784439087,Home Office,Dark
17eb3237-6dc7-401c-a01a-03739863cbdf.png,Structural,2.0139083862304688,Corridor,Dark
37bf24a0-3b7c-45f0-9936-557501272d63.png,Clear Path,2.9565672874450684,Living Room,Dim
59c1390e-2fe6-4c39-9f76-e2cd973c0b5c.png,Structural,1.8908878564834597,Corridor,Dim
4cbd1639-0835-4741-bbf2-db7105ea7455.png,Structural,2.8898627758026123,Living Room,Dark
bb26736d-7214-4c42-8e43-f6c9457fac4b.png,Small/Low Obstacle,1.708027720451355,Kitchen,Dim
de727c77-54a6-453a-b0ac-8d53298688cb.png,Clear Path,3.457965612411499,Corridor,Dim
716de1ed-4d80-4ed7-82e7-869c7fceff91.png,Large Obstacle,2.0549628734588623,Home Office,Dim
b47c3e7f-8dc7-467f-9aac-f6f4c4afac59.png,Structural,2.9944121837615967,Corridor,Dim
dbcf1bb1-3425-4968-8b6c-6719dbc96e9b.png,Large Obstacle,2.0658438205718994,Home Office,Bright
42cd6041-9ee1-4d79-a2ea-2bc27bcbd5be.png,Structural,2.1301398277282715,Corridor,Bright
1fa7e829-9ad5-4604-b54c-52e950d948a9.png,Small/Low Obstacle,1.2939300537109375,Home Office,Bright
189b379b-dcfb-40b1-adc8-f7381b980a1d.png,Small/Low Obstacle,2.012980699539185,Kitchen,Bright
b78523da-51d2-4447-87c9-08484b88b7fa.png,Clear Path,2.6720902919769287,Living Room,Bright
f0ba7d40-b6ee-4343-92c7-bfa816cc0b88.png,Elevation Change,2.08394455909729,Corridor,Bright
d35d55a7-2844-4913-b175-62a1659744f0.png,Clear Path,2.7495346069335938,Home Office,Dim
fffdb7f1-7c6e-4286-a8d4-15488eab689a.png,Clear Path,4.348708629608154,Home Office,Dim
be2b8658-60cc-4ba5-abfd-662ad3c78fd4.png,Small/Low Obstacle,2.139357805252075,Corridor,Bright
44cc40ed-006e-4890-8667-2268207c47ed.png,Elevation Change,2.500049352645874,Living Room,Bright
d76e27bc-105e-4ec7-8290-2325581ccfa0.png,Large Obstacle,3.4914417266845703,Living Room,Bright
da4dcf77-7289-4fa4-aa26-83e1903933b5.png,Small/Low Obstacle,1.747716784477234,Kitchen,Dim
6ec08e09-6021-4f3f-bd18-fcb320f3abbe.png,Structural,2.94317889213562,Home Office,Bright
02ffffa0-7611-4c57-8bb8-ec6cff25dedb.png,Elevation Change,1.8647449016571045,Corridor,Dim
849549e2-04e9-4112-9ced-de7ebaf3cad8.png,Clear Path,3.4208405017852783,Home Office,Dim
cb18f3ff-1d56-4084-b4e8-b22030fc11b2.png,Structural,2.186039924621582,Living Room,Bright
23680cf9-bc86-4a88-b17a-4caf2a34b1ce.png,Large Obstacle,2.6708803176879883,Living Room,Dim
9f61b1e6-1c7d-41e5-a76a-0e01a8796f81.png,Large Obstacle,1.678040623664856,Corridor,Dim
eef4a673-4ac3-4e74-ad5c-7e9a106560f8.png,Clear Path,3.1078665256500244,Living Room,Bright
06f7af4d-4310-48f4-8c7b-2c6acd028845.png,Small/Low Obstacle,1.8144292831420896,Kitchen,Dim
8dd0eeb5-36e2-41e8-979c-33cff44af6b1.png,Small/Low Obstacle,1.842373490333557,Home Office,Bright
4faf5c09-692a-40d8-bb34-2a6c92751d76.png,Large Obstacle,1.7247145175933838,Home Office,Dim
4aabbd58-871e-4ffd-8f9f-9f4a2ac4760b.png,Clear Path,3.249562263488769,Home Office,Dim
20a540ac-c26f-4fdc-931f-ca2ca5b0c077.png,Clear Path,2.3263089656829834,Living Room,Dim
33b1a77d-e1af-4888-8325-2814051f074d.png,Small/Low Obstacle,0.995047092437744,Home Office,Bright
a0cdbf00-b13e-417e-85f3-f3ce8480869d.png,Clear Path,3.7581863403320312,Living Room,Dim
1f2a2033-adec-4598-a8ed-e7d804e5f182.png,Clear Path,3.7618095874786377,Home Office,Bright
4a15c4f2-8937-44a6-8b92-8bbdf5cf0305.png,Elevation Change,2.9676852226257324,Corridor,Dim
3cca8cc1-28c6-4880-808e-35e907b56017.png,Structural,2.648618459701538,Kitchen,Dim
f06334a4-43a7-4418-b723-d72782da22d1.png,Small/Low Obstacle,2.20806097984314,Corridor,Bright
4834d00a-302e-4344-83cb-c80d2422b32f.png,Large Obstacle,2.138300657272339,Corridor,Dark
5227b915-8cad-4ef6-b43b-ca617c86e077.png,Clear Path,5.869564533233643,Corridor,Dim
9d2ddcad-6d4a-492b-ba64-93d47a4c93e2.png,Structural,2.6854817867279053,Corridor,Dark
f513f69f-1272-4e7e-8c81-bcc1b3347909.png,Large Obstacle,2.267140865325928,Living Room,Bright
44df69bd-8042-4ae7-923a-cf75446da109.png,Clear Path,4.258074760437012,Living Room,Bright
973fdcf7-ab3d-49b6-a2a6-3babf9a8842a.png,Structural,2.2951672077178955,Kitchen,Dim
653f6910-1646-4f7d-b07f-0d78c4a24455.png,Small/Low Obstacle,1.5020138025283811,Living Room,Bright
113b5e63-4b00-4863-bf1c-a13f191328c3.png,Elevation Change,1.948888182640076,Home Office,Dark
1e1caaf0-f4bc-4981-9cdc-512a30c8aa35.png,Small/Low Obstacle,1.8122320175170896,Home Office,Dark
803b951c-15a4-4600-a813-a4a2c37c295b.png,Structural,3.3040261268615723,Living Room,Dark
99c18d3f-36c3-4e05-ba5f-5693c867aeff.png,Structural,2.452377796173096,Corridor,Dim
d55dc8bb-c74a-4a46-95d2-c14cc194bc47.png,Structural,1.6902270317077637,Corridor,Bright
fad47de5-64fe-4d23-9ba4-3e63880ed029.png,Clear Path,3.5068647861480717,Living Room,Dim
14760a47-7d72-4bce-924a-103ecdebf2d1.png,Elevation Change,3.389004230499268,Living Room,Dark
c1cc1788-e437-4776-a7f5-11b265fd8a2f.png,Clear Path,2.5759642124176025,Kitchen,Dim
5fb9fc76-9b5c-49a5-bbcf-206f95e7f470.png,Large Obstacle,0.9155309796333312,Corridor,Dim
2ab5ec74-9320-430b-a8c1-22c127fee889.png,Structural,1.553019404411316,Corridor,Dim
354da64a-4787-4be0-8ef8-56df5acd344d.png,Clear Path,2.763665676116944,Home Office,Dim
0cd737af-0c8b-4c2f-a7cb-2b8927d9549d.png,Structural,2.732597827911377,Home Office,Dim
89a09dfa-3c50-47a8-8c47-ec4de34ad279.png,Clear Path,2.888451337814331,Corridor,Dim
f252ab74-95c9-44fd-ade2-5b65163bb108.png,Large Obstacle,3.84643030166626,Home Office,Dim
cf89e722-0d27-44e2-880c-7664af272e23.png,Large Obstacle,1.806593656539917,Living Room,Dark
29c4a436-165d-4012-bcda-abe8b05ae3eb.png,Clear Path,3.1953234672546387,Home Office,Bright
756c5beb-bca9-464c-ba60-fcade4ac3aa0.png,Small/Low Obstacle,3.6559789180755615,Living Room,Dim
be9bcb94-f14a-4e20-8227-0594f5650c60.png,Structural,2.58268404006958,Home Office,Bright
96b9ce16-3058-4ee0-bfd2-8943ddc2c12d.png,Small/Low Obstacle,3.730275630950928,Corridor,Dim
b866987a-0eaf-46e0-aa49-9264c459e856.png,Clear Path,3.092396974563598,Living Room,Bright
7ccece6c-f30b-4b15-a11e-d0594e971d1a.png,Small/Low Obstacle,2.526698589324951,Home Office,Bright
3eacc325-9a32-4a79-8881-aeef903a12a2.png,Structural,3.418186664581299,Living Room,Bright
324568a1-491e-4fdb-9284-3826ce6de0db.png,Structural,2.2298007011413574,Home Office,Bright
fe3113e8-e98f-40f4-9a24-4af7d78bb094.png,Large Obstacle,1.7749218940734863,Home Office,Dim
c3a5d98a-0267-45b5-9b4f-30def66c8d1b.png,Clear Path,2.70188307762146,Kitchen,Bright
a3f9b64b-4fba-4237-8599-bcf5bac75f92.png,Large Obstacle,3.5712716579437256,Home Office,Dim
40a6e437-6d49-4f44-b6dc-325a77127945.png,Small/Low Obstacle,1.846019506454468,Home Office,Bright
1d58f35f-7ab0-4307-ae9d-effd90f44ef4.png,Structural,3.303112745285034,Living Room,Dim
ce2751f0-96ac-481e-a7c1-79faedef8bda.png,Structural,2.087810039520264,Kitchen,Bright
2d6b658e-6c0c-4e0a-9bf4-fb2f7e2ab20a.png,Large Obstacle,3.359529733657837,Living Room,Dim
100d0a3c-63e9-4182-9a53-f1ba5bc7a465.png,Elevation Change,3.263371706008911,Living Room,Dark
b9808bb7-52e9-40c0-a909-ed7a37179842.png,Large Obstacle,2.3824727535247803,Living Room,Bright
6dbc3364-07e2-47e6-8046-57e85bb25f89.png,Large Obstacle,2.6701982021331787,Living Room,Dark
af3ceafb-6ef7-4923-8ad6-faa692c19cc5.png,Structural,2.2542495727539062,Corridor,Dim
e022336d-dd1e-4005-9dde-73502f782339.png,Clear Path,1.989793062210083,Kitchen,Bright
2a95864e-38b0-48fd-b256-d103766e0e7c.png,Clear Path,3.837049245834351,Living Room,Bright
0920484d-caa9-4674-ae66-dc321340f9fa.png,Structural,2.768580436706543,Corridor,Dim
827912af-70d7-4507-b2df-df20c761aa4b.png,Large Obstacle,3.321908473968506,Home Office,Dim
79130ad0-72bb-4598-9056-760d96641480.png,Small/Low Obstacle,2.661561965942383,Corridor,Dark
668f98ed-dd8c-48cf-8b21-705839e89616.png,Structural,2.5076377391815186,Living Room,Dim
5abe0832-8eaf-47dd-9d83-7535c38ec832.png,Small/Low Obstacle,1.7150475978851318,Living Room,Dim
f1e24f96-164a-401a-874e-c80290cbb4f8.png,Small/Low Obstacle,2.7585577964782715,Corridor,Bright
e136e241-4b43-4ac4-bd67-cd86781ccd5a.png,Structural,2.527888059616089,Corridor,Dim
0b9137d7-e754-4193-be78-0af6aad8890b.png,Large Obstacle,2.469694137573242,Living Room,Bright
fb33680f-300e-4446-9e44-2ce42b994829.png,Structural,2.3193347454071045,Kitchen,Bright
b9853e19-a117-4332-af3c-232e4d9aafc0.png,Clear Path,3.470444202423096,Home Office,Dim
4f5d6921-cd68-48ab-b785-61873c6dc976.png,Small/Low Obstacle,2.966127395629883,Living Room,Dark
42080131-a176-4b22-a90a-b14bbfcc2c1c.png,Large Obstacle,1.2017395496368408,Living Room,Bright
a0da2cdf-55ae-4acf-a961-2bbbb4871bc1.png,Clear Path,2.864659786224365,Corridor,Bright
cefca08a-62db-443c-b5e5-eae910e62aab.png,Clear Path,3.278938770294189,Living Room,Bright
cb802544-3bd0-4740-9f96-8f40eb95ba22.png,Elevation Change,1.6433939933776855,Living Room,Bright
0641bb78-3955-420c-b433-43738109e298.png,Clear Path,3.4994242191314697,Corridor,Bright
060f3ac1-9201-4419-892b-9e4d94148000.png,Clear Path,4.362687110900879,Living Room,Dark
f61e3ae4-f729-4c65-9363-79addaae7f81.png,Small/Low Obstacle,1.0439714193344116,Kitchen,Bright
f706dc00-4e3f-4f3c-b534-769219fd3a82.png,Structural,5.233307838439941,Living Room,Dim
47f34121-dd5a-488b-a27d-98bcf656ada8.png,Structural,2.435097932815552,Living Room,Dim
b330f154-a060-4e6c-95b8-995464941507.png,Clear Path,4.3628411293029785,Living Room,Bright
6fe35db7-658f-4ca8-a65e-2ff81fc48a85.png,Large Obstacle,1.4965112209320068,Kitchen,Bright
18a39727-8cce-426b-8658-acb9375f8140.png,Elevation Change,1.9863165616989136,Living Room,Bright
6483a81d-551f-4bce-a64c-6c5710ba61de.png,Structural,2.074016571044922,Kitchen,Bright
aa148550-cf54-419c-aa74-74d405c812d8.png,Large Obstacle,1.685709834098816,Living Room,Bright
1679030f-6952-41c6-bd62-cba426ff3d9f.png,Structural,2.6077916622161865,Kitchen,Dark
72b49581-43de-49c4-b97d-25b626292a83.png,Structural,3.269235849380493,Corridor,Dim
427a1540-63e5-4477-b887-5b326c521beb.png,Structural,3.174557447433472,Living Room,Bright
03fdfd37-1d84-4d4c-8517-c2186a5854dc.png,Small/Low Obstacle,0.948647141456604,Living Room,Bright
a0efc5df-d40a-4acf-b2ac-5d27ce984266.png,Structural,2.9229166507720947,Home Office,Dim
557d3dc9-8681-46de-9cd0-651970b4ac6d.png,Structural,2.4323863983154297,Home Office,Dim
e50d163c-9ee0-4de0-9368-29e8a9af06b2.png,Clear Path,4.266842842102051,Living Room,Dim
00fdace0-c4b1-4bdc-8547-a1ed3ffc47b5.png,Small/Low Obstacle,1.1443837881088257,Kitchen,Bright
e99b8dda-5030-4b49-8d2f-e2c261f855e0.png,Structural,2.5447781085968018,Corridor,Bright
161514d9-dac0-4948-a069-682aa50aa8cd.png,Clear Path,4.569429874420166,Home Office,Dim
1d8040b5-3d1f-46b1-a8d5-11308840e3fc.png,Small/Low Obstacle,1.2436975240707395,Kitchen,Bright
3ce3aecc-385d-4d43-9cc3-8f8d93a4e21e.png,Large Obstacle,2.998800039291382,Living Room,Bright
0e4a9cd6-f6ef-419d-bb4b-e02720c50a61.png,Structural,2.8183934688568115,Living Room,Dark
47b4b173-3dd3-4524-b2c0-b28328ec8d6a.png,Clear Path,6.80907154083252,Home Office,Dim
531604e6-83c0-4287-beed-9d2961365941.png,Small/Low Obstacle,1.1278250217437744,Living Room,Bright
d02451c3-0c82-4c1f-8276-45fcbae19125.png,Structural,1.4731271266937256,Corridor,Bright
99edc161-08d9-47f8-b6c2-502aa9a86901.png,Large Obstacle,1.7968894243240356,Corridor,Dim
57f040c4-68c8-4225-8810-84f0ded9cea7.png,Small/Low Obstacle,2.3292229175567627,Home Office,Bright
06143eb5-339e-427a-b790-054a410c0a09.png,Small/Low Obstacle,1.3184750080108645,Home Office,Bright
